,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
38165,38165,2019-01-22 22:27:16,180064817343047,"fraud_Lockman, West and Runte",grocery_pos,330.24,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,9df1262a9d554a1ced45ec52a6a6993e,1327271236,37.596022,-87.01916,1
38242,38242,2019-01-22 23:04:30,344709867813900,fraud_Gottlieb-Hansen,personal_care,17.52,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,5666921b2c9a994021da1bdbb9aea908,1327273470,27.686765,-81.094488,1
38253,38253,2019-01-22 23:11:38,344709867813900,fraud_Fahey Inc,kids_pets,21.12,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,2a398a077a3da41a3ab36ac14725c746,1327273898,27.452866,-81.115886,1
38263,38263,2019-01-22 23:18:08,344709867813900,fraud_Brown Inc,kids_pets,16.1,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,a61ab67b0eeba3162a8617214a14eae9,1327274288,26.528365,-82.107791,1
38266,38266,2019-01-22 23:19:34,180064817343047,"fraud_Labadie, Treutel and Bode",shopping_net,938.82,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,5e28941dd3005c0301cda34c14ae7ecd,1327274374,38.005648,-87.21588100000001,1
38274,38274,2019-01-22 23:23:11,3518669219150142,fraud_Heathcote LLC,shopping_net,1182.65,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,df9427ca050a757902bc3dc405ac5dec,1327274591,39.817155,-84.85415,1
38294,38294,2019-01-22 23:30:48,3518669219150142,fraud_Auer-West,shopping_net,1115.06,Dorothy,Thomas,F,537 Rice Square Suite 040,Milford,OH,45150,39.1657,-84.23299999999999,31394,Hospital doctor,1996-11-12,d7c4160cd7b94aa320f26906929d4dc7,1327275048,39.433618,-84.248941,1
38447,38447,2019-01-23 02:39:05,344709867813900,fraud_Torphy-Goyette,shopping_pos,706.66,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,2284bc8d36d3b8f9a84a4b05202b4835,1327286345,27.575074,-80.925466,1
38477,38477,2019-01-23 03:41:24,344709867813900,fraud_Price Inc,shopping_net,1079.64,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,30388b8e060e5c8a908b8f86e2f5cfa8,1327290084,27.561984,-81.236425,1
39615,39615,2019-01-24 03:28:15,4257110907449569602,fraud_Vandervort-Funk,grocery_pos,317.62,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,097500de1c31cc82851cb3ac0813ec41,1327375695,44.083959,-88.063307,1
39654,39654,2019-01-24 04:29:56,4257110907449569602,"fraud_Lockman, West and Runte",grocery_pos,316.88,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,b5a6d4703235fa750abf909b7e48505a,1327379396,43.552527000000005,-88.633197,1
40396,40396,2019-01-24 17:58:07,4257110907449569602,fraud_Volkman-Predovic,shopping_net,980.77,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,abf709269498854e6f9bd456624b7d4c,1327427887,43.145246,-88.518359,1
40716,40716,2019-01-24 23:06:16,4257110907449569602,fraud_Larkin Ltd,kids_pets,15.68,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,c16ebe085b34c54aff2fba4be0c78754,1327446376,43.384965,-88.646819,1
40784,40784,2019-01-25 00:38:10,4257110907449569602,fraud_Koss and Sons,gas_transport,10.64,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,78cd3b98c4e8e8196516e9e0c095694f,1327451890,43.721928000000005,-88.60229100000001,1
40806,40806,2019-01-25 01:05:09,4257110907449569602,fraud_Friesen-D'Amore,gas_transport,10.02,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,59e177ed7c1524799a201c6d957907e2,1327453509,43.364576,-88.554937,1
41927,41927,2019-01-25 22:14:49,4257110907449569602,fraud_Gottlieb Group,kids_pets,19.05,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,1b79ef2dea493f112ce5e1cfdc9b7958,1327529689,43.736699,-89.71506099999999,1
41964,41964,2019-01-25 22:45:52,4257110907449569602,fraud_Torphy-Goyette,shopping_pos,1172.01,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,999eee3eaf7f5c9729f7d2294b620f3c,1327531552,43.040053,-89.274051,1
42018,42018,2019-01-25 23:37:16,4257110907449569602,fraud_Kassulke PLC,shopping_net,1075.29,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,dee2715a016bf7ff5620fe8bfe69b9fd,1327534636,43.08187,-88.18922099999999,1
42026,42026,2019-01-25 23:42:45,4257110907449569602,"fraud_Ferry, Lynch and Kautzer",misc_net,775.1,Ryan,Anderson,M,254 Webster Harbor,Waukau,WI,54980,43.9886,-88.7712,149,"Engineer, building services",2000-02-15,790e4e7cbe8bf761b0c76360bd09cb5f,1327534965,44.486682,-87.826353,1
43548,43548,2019-01-27 01:34:44,676234256292,"fraud_Huel, Hammes and Witting",grocery_pos,329.83,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,2cc18d68486597375ac9c6a340c3437f,1327628084,35.269746999999995,-115.001724,1
43558,43558,2019-01-27 01:44:10,4209696857872688515,fraud_Luettgen PLC,gas_transport,9.89,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,652c66d4a97efafa9d04d190b65dc2af,1327628650,36.850359000000005,-89.375066,1
43577,43577,2019-01-27 02:01:47,4209696857872688515,fraud_Kunze Inc,grocery_pos,369.0,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,8bed9202c128357fad5bcf0c28cfc503,1327629707,38.771668,-88.955958,1
43603,43603,2019-01-27 02:22:46,4209696857872688515,fraud_Gutmann-Upton,misc_pos,919.58,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,07f6a2d87cb0624d5f55f2eb5171376f,1327630966,38.569555,-89.441146,1
43628,43628,2019-01-27 02:39:51,4247921790666,fraud_McDermott-Weimann,grocery_pos,310.76,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,4d1fdd8eb40c93c605909223b4d05ba4,1327631991,38.558545,-82.527821,1
43645,43645,2019-01-27 03:04:59,4209696857872688515,fraud_Stoltenberg-Beatty,shopping_pos,740.2,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,a0ad2c3d9894ebef9d21e7e25563174c,1327633499,37.851917,-87.922751,1
43755,43755,2019-01-27 04:43:21,676234256292,fraud_Kuhic Inc,grocery_pos,298.01,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,36c0bd92e3032812151a8f9acfe00e20,1327639401,34.068192,-113.412581,1
44350,44350,2019-01-27 13:16:00,4209696857872688515,"fraud_Quitzon, Green and Bashirian",shopping_pos,744.69,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,e2e1234e1ffdfbbad4edbe4307087572,1327670160,38.508788,-88.431028,1
44367,44367,2019-01-27 13:29:30,4247921790666,"fraud_Tillman, Fritsch and Schmitt",misc_net,761.3,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,10f853626b9c4a6d244ab6c38b882bf5,1327670970,39.842849,-83.936523,1
44985,44985,2019-01-27 19:36:40,4247921790666,fraud_Predovic Inc,shopping_net,999.18,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,eee7eba2444e5135113005ba6fd07f59,1327693000,40.087383,-82.697386,1
45039,45039,2019-01-27 20:09:29,4247921790666,fraud_Koepp-Witting,grocery_pos,317.2,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,0e7357492cbb3a36dbcfc8d6752af001,1327694969,39.372749,-83.104148,1
45318,45318,2019-01-27 22:35:25,676234256292,fraud_Donnelly PLC,misc_net,1043.38,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,1294d7a5dea211f63a6488b4957f127e,1327703725,34.351802,-114.176826,1
45352,45352,2019-01-27 22:53:26,676234256292,fraud_Kuhic LLC,shopping_net,1189.69,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,116cfdee4bef44c6f0a1d1c40030147c,1327704806,34.327016,-114.299654,1
45362,45362,2019-01-27 22:58:41,4209696857872688515,"fraud_Turcotte, McKenzie and Koss",entertainment,609.41,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,1679fe40660ddffdf1d1e0d5b361c6db,1327705121,37.371211,-87.928892,1
45367,45367,2019-01-27 23:02:24,4209696857872688515,fraud_Hirthe-Beier,health_fitness,21.26,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,05ca2f052eebb84f92b7e54a13f1fe49,1327705344,37.012597,-88.040531,1
45384,45384,2019-01-27 23:11:44,676234256292,fraud_McDermott-Weimann,grocery_pos,289.8,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,1f01a4d4ba00c6bb256f295eb163b51f,1327705904,34.11963,-114.068992,1
45388,45388,2019-01-27 23:12:15,676234256292,fraud_Friesen Inc,shopping_pos,795.01,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,527fdf7cc53f7af2e820b8b6e3d2f595,1327705935,34.922036,-113.901876,1
45410,45410,2019-01-27 23:21:59,4209696857872688515,fraud_Pacocha-Bauch,shopping_pos,999.45,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,ead9167a70d8fae82192144903289e46,1327706519,36.895121,-88.660503,1
45425,45425,2019-01-27 23:32:13,4209696857872688515,fraud_Hamill-D'Amore,health_fitness,21.47,Sarah,Bell,F,6963 Russell Causeway Suite 231,Galatia,IL,62935,37.8274,-88.6235,1943,"Restaurant manager, fast food",1971-10-19,9a897c9c6626ec3366357ff96cf8841c,1327707133,37.201324,-88.72955400000001,1
45476,45476,2019-01-28 00:07:20,676234256292,fraud_DuBuque LLC,grocery_pos,296.87,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,67a4368c92088255cd2dac11bfba9b5e,1327709240,33.352471,-113.515467,1
45605,45605,2019-01-28 01:51:12,676234256292,fraud_Hackett-Lueilwitz,grocery_pos,294.02,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,ed8af8dc93343a3f6003f143e687d8a5,1327715472,33.868431,-114.495419,1
45646,45646,2019-01-28 02:16:33,373213026644490,fraud_Kilback LLC,grocery_pos,295.07,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,a0d5021e69f03868e1aec0600bc83667,1327716993,32.136058,-118.113176,1
45738,45738,2019-01-28 03:29:31,676234256292,fraud_Koepp-Parker,grocery_pos,321.49,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,8524e211e3f48239ab8d30300c8d4744,1327721371,35.181692,-115.067423,1
45752,45752,2019-01-28 03:39:49,4247921790666,fraud_Goodwin-Nitzsche,grocery_pos,314.86,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,6b34c8b4075dd8f790d0ca9cd8702fc1,1327721989,39.127913,-83.52313000000001,1
45769,45769,2019-01-28 03:53:39,373213026644490,fraud_Kiehn Inc,grocery_pos,276.99,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,1acc037be737eab0f99686286dce3777,1327722819,32.602272,-117.826092,1
45885,45885,2019-01-28 05:19:38,373213026644490,fraud_Bauch-Raynor,grocery_pos,306.2,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,9c835dcabcfd78db5f7f1c49b941d65a,1327727978,31.874764000000003,-117.478948,1
46121,46121,2019-01-28 08:35:04,373213026644490,fraud_Koepp-Witting,grocery_pos,290.89,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,c2ac17dc229428a463f6568467189a8d,1327739704,31.881961,-117.269511,1
46626,46626,2019-01-28 14:06:22,4247921790666,"fraud_Goyette, Howell and Collier",shopping_pos,1004.83,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,1e2e9e7eb14880d16799c281e4062636,1327759582,38.888495,-83.669147,1
47697,47697,2019-01-28 22:39:33,4247921790666,fraud_Yost-Rogahn,personal_care,21.73,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,f490108b4cc09600efd40e16c84ed0fb,1327790373,40.253516,-83.854901,1
47698,47698,2019-01-28 22:40:43,373213026644490,"fraud_Kihn, Abernathy and Douglas",shopping_net,1005.31,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,fe1354c2beae03da8cbcc019d0309311,1327790443,33.003474,-116.408968,1
47720,47720,2019-01-28 22:54:45,676234256292,fraud_Hudson-Ratke,grocery_pos,287.42,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,b2a9be3c2bced4f846af82ca667f3bdb,1327791285,33.39735,-114.42256,1
47764,47764,2019-01-28 23:14:49,373213026644490,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1058.01,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,e6cbed473965d31cd4a258344dd0bd8c,1327792489,33.259031,-117.083503,1
47801,47801,2019-01-28 23:30:31,4247921790666,"fraud_Kerluke, Kertzmann and Wiza",misc_net,658.54,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,e16d2d4d6556046ba8f93ca32eac3496,1327793431,39.676603,-84.207707,1
47848,47848,2019-01-28 23:48:09,373213026644490,"fraud_Reichert, Huels and Hoppe",shopping_net,1037.0,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,ab450a443f8c628a9696fd97e8f9c353,1327794489,33.086398,-117.259417,1
47879,47879,2019-01-29 00:03:40,4155021259183870,fraud_Huels-Nolan,gas_transport,13.2,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,09d817b6ca571dd4d441e6b3a77b394c,1327795420,34.625646,-98.456659,1
47908,47908,2019-01-29 00:31:00,4155021259183870,fraud_Dickinson-Rempel,misc_pos,726.63,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,347b8b8d2898fc0e3a3a4dee5026a397,1327797060,35.311304,-99.108549,1
47915,47915,2019-01-29 00:36:10,3545578418030657,fraud_Wuckert-Walter,grocery_net,11.33,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,12caa263d9725f38812d957f746a3912,1327797370,30.210425,-95.632497,1
47943,47943,2019-01-29 00:51:45,4155021259183870,fraud_Spencer-Runolfsson,misc_pos,814.83,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,7eec6c7feceb50bbb2bb6fb0f81d60e0,1327798305,34.176212,-99.165129,1
47988,47988,2019-01-29 01:29:10,38817501916673,fraud_Welch Inc,misc_net,775.67,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,fa81108073c2c12ffc3d9b1c44fba5e5,1327800550,34.603019,-80.978425,1
47996,47996,2019-01-29 01:35:41,3545578418030657,fraud_DuBuque LLC,grocery_pos,287.0,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,91d21c66831e78396e37cb423c78330d,1327800941,29.935047,-95.361006,1
48001,48001,2019-01-29 01:39:52,373213026644490,fraud_Murray-Smitham,grocery_pos,285.88,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,c191e8dcf3397bbb9145ea2b687edc14,1327801192,32.297113,-117.660065,1
48035,48035,2019-01-29 01:59:55,373213026644490,fraud_Dooley-Thompson,misc_net,731.6,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,c7ee644424ad65017f2e3bf1db14d7a9,1327802395,31.967624,-116.858395,1
48037,48037,2019-01-29 02:01:57,38817501916673,fraud_Luettgen PLC,gas_transport,10.57,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,8d5e7bec28443983664514e0a182cff6,1327802517,36.187775,-82.087088,1
48079,48079,2019-01-29 02:46:52,3545578418030657,fraud_Conroy-Cruickshank,gas_transport,9.02,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,eb357fe50c12e0cc4d5d75d88f737fad,1327805212,29.009433,-95.887204,1
48167,48167,2019-01-29 03:59:13,373213026644490,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,326.94,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,2b11702a56c0a6965ca2249098948b2a,1327809553,32.64137,-116.730718,1
48191,48191,2019-01-29 04:18:44,38817501916673,fraud_Friesen-Stamm,gas_transport,8.27,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,f450eecce75e5212a98d4b5426b881a7,1327810724,36.036352,-82.185521,1
48879,48879,2019-01-29 13:10:44,3545578418030657,fraud_Sawayn PLC,shopping_pos,865.48,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,ee547348ef81584512132a4775597c95,1327842644,29.862804,-95.930332,1
49908,49908,2019-01-29 22:05:11,4155021259183870,fraud_Parker-Kunde,personal_care,18.08,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,b5b00ae155cedfea083bab691bcf5c10,1327874711,35.439232000000004,-99.923856,1
49909,49909,2019-01-29 22:05:23,3545578418030657,"fraud_Parisian, Schiller and Altenwerth",misc_net,666.7,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,5ea472d933561e36dcad710839b9ed6b,1327874723,29.806815000000004,-95.377033,1
49941,49941,2019-01-29 22:23:50,3545578418030657,fraud_Lemke-Gutmann,shopping_net,947.47,Cody,Blake,M,300 Hodge Loaf,Houston,TX,77027,29.7396,-95.446,2906700,Community development worker,1962-03-14,e88163b5e7e7ad685b8446cb5b5223e1,1327875830,30.664787,-96.169874,1
49990,49990,2019-01-29 22:42:36,38817501916673,"fraud_Schmeler, Bashirian and Price",shopping_net,1006.51,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,0e09955477bcad1d0cb681c64caea197,1327876956,35.525919,-80.451987,1
50084,50084,2019-01-29 23:20:03,4155021259183870,"fraud_Roberts, Daniel and Macejkovic",kids_pets,16.33,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,f2c8c8c3c0e09cd778eac798efd3bbef,1327879203,33.957881,-98.382408,1
50085,50085,2019-01-29 23:21:06,38817501916673,"fraud_Baumbach, Feeney and Morar",shopping_net,930.92,Molly,Marshall,F,880 Andrea Greens Suite 241,Crouse,NC,28033,35.4359,-81.3385,2749,Armed forces technical officer,1997-08-08,691ea2e094a1b5b868e9bbf22ab49323,1327879266,34.932038,-82.170277,1
50125,50125,2019-01-29 23:36:00,373213026644490,"fraud_Baumbach, Hodkiewicz and Walsh",shopping_pos,715.29,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,49bff32d4b9b2782768a27affba94d30,1327880160,32.785261,-117.276053,1
50140,50140,2019-01-29 23:40:36,4155021259183870,fraud_Schuppe LLC,entertainment,495.2,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,9f3200a0289e7c63ce4cacd29fc2a2a1,1327880436,34.150624,-98.49162,1
